start,DCA QQQ (buy&hold)|irr,DCA QQQ (buy&hold)|mult,DCA QQQ (buy&hold)|dd,DCA TQQQ (buy&hold)|irr,DCA TQQQ (buy&hold)|mult,DCA TQQQ (buy&hold)|dd,DCA TQQQ + SMA200->QQQ|irr,DCA TQQQ + SMA200->QQQ|mult,DCA TQQQ + SMA200->QQQ|dd,DCA TQQQ + SMA200->CASH|irr,DCA TQQQ + SMA200->CASH|mult,DCA TQQQ + SMA200->CASH|dd
2001-05-01,9.240285031449675,1.6118126422281107,-47.459721925003386,7.707095992337409,1.486923518345159,-92.82593708994551,11.370960814291577,1.8042923587703281,-70.86638055451678,9.021843940390173,1.593352465774278,-61.87953143749254
2001-06-01,8.551902913767291,1.550703375409067,-47.40575458937526,5.687408096319511,1.3358061515325186,-92.8243864923195,9.379886542930391,1.6195841872152636,-70.86990360978322,7.096795870732777,1.4371896795906456,-58.60003413784114
2001-07-02,8.837450284903836,1.5739359303314748,-47.348332456854216,6.533324557775488,1.3955774018813498,-92.82248869065118,9.838274139563044,1.6589371813164826,-70.75160570430262,7.3164539435057945,1.4536097767055385,-58.1707827467151
2001-08-01,8.74304591143122,1.566366718648098,-47.28896016940747,6.33059188882461,1.381100765053173,-92.8204311466452,9.397243841753689,1.6211141426968851,-70.67257533162328,6.791582549593381,1.4145759811330263,-57.92921815924915
2001-09-04,7.16875769804266,1.4430491421822649,-47.22500954699947,0.48536517212607166,1.0246311125686174,-92.81787132072601,4.830366231008375,1.278281990246599,-70.49316700637324,2.2884053963367847,1.1223352426534337,-58.01026019011848
2001-10-01,6.865121688598487,1.4232804394582574,-47.14538436109088,-0.4498426989264403,0.9776160000843637,-92.81296366198838,4.627946474796286,1.2668511704095724,-70.46435915103532,2.3749071326559394,1.1281652307935859,-57.3086863317309
2001-11-01,8.143511870305465,1.5181702157619132,-47.04405435953316,3.454953213755689,1.1910140608133082,-92.80300735710107,4.6102755049664585,1.2637375404665692,-70.40434862472311,0.37904586951869107,1.0191681611062784,-57.19742625649445
2001-12-03,8.13182620662382,1.5174268481589566,-46.95910251383436,3.25690696106789,1.1790793494623033,-92.79706776898709,2.647281578211996,1.1429850511681454,-70.25261902915307,-2.4913357885593177,0.8837774204264836,-56.800257514940945
2002-01-02,7.893011527195943,1.5019829360886412,-46.87997858204024,2.5765408718271745,1.1398420207927193,-92.79241392522515,2.5904963644803414,1.1406566699818284,-70.2518147268607,-2.263587230804191,0.8929804729340336,-56.83500572508478
2002-02-01,9.517591093098318,1.6319899125939645,-46.801127755973816,7.720368541844885,1.4851651979240306,-92.78790500209553,6.951301964160564,1.4267539803535587,-70.38320470457691,1.7926235868914235,1.0944536237281695,-57.25082119108489
2002-03-01,10.628669838512259,1.7298150595969561,-46.716020271814344,11.25913050876142,1.7884491862365606,-92.78246058450263,10.356405617626288,1.7051295987905373,-70.31020777473458,5.291840538551734,1.3088016859158733,-57.0727248557908
2002-04-01,11.334254051215833,1.8014346534513892,-46.622626266945765,13.551546802315029,2.027484477190607,-92.77547558128059,12.81224020481299,1.9489748259848607,-70.35240276488716,7.909305297739791,1.5031713995687126,-57.24751911103143
2002-05-01,11.053402332603662,1.7691343409227795,-46.52914260465465,12.853347922856068,1.9463697074663688,-92.76880687565388,11.821373364453205,1.8425714493572203,-70.21388953458202,6.841689252157715,1.4182938189811019,-56.859525391809804
2002-06-03,9.024051190765332,1.589881314405084,-46.41683019942781,6.8797881627976425,1.42124993473875,-92.75771537738103,6.10768750078495,1.3653695179852614,-70.2950081514924,1.1723720474634685,1.0606495291409943,-57.16893571713357
2002-07-01,10.100264607309821,1.6871430586356735,-46.290072760789414,10.224315509905402,1.6982605621825309,-92.74188377951495,9.438005954764405,1.6290870199821403,-70.24063936580367,4.618520408723489,1.2660873444703988,-57.05628778030931
2002-08-01,10.058477810985725,1.6788832611782425,-46.21261982625414,10.368919384709386,1.7066072157519456,-92.7145854059297,9.541021518829114,1.6337360011662594,-70.14720875271057,4.772710658454972,1.2743610821672278,-56.86312286394224
2002-09-03,10.882329519676968,1.7595907190984752,-46.138860738856245,13.198489928224348,1.9907809373241951,-92.67312098755045,12.313487773447687,1.8988825825854958,-70.00605718273786,7.644059457028124,1.4829191359646585,-56.572289936378105
2002-10-01,10.82410899213923,1.7482046056353562,-46.06125481596999,13.318427188301978,1.9956861587589843,-92.62528101968293,12.362859532004942,1.8967657263049547,-69.84433561575565,7.74399633951727,1.486838042571629,-56.24053533720081
2002-11-01,9.885630761079927,1.6639456893878968,-45.977318161421046,10.753392025636902,1.7419499207620517,-92.56635778599268,9.706775843809638,1.648336706721639,-69.64679710615134,5.096133518341677,1.2959051359831597,-55.83740813364291
2002-12-02,9.706487080347905,1.6531095986077722,-45.90070287369621,10.439514052528324,1.7185644406638445,-92.52211325204067,7.839398989729161,1.4981146261651552,-69.49965157613502,2.4384599580160877,1.1319017618302454,-55.538611842339726
2003-01-02,10.055111812459192,1.6793727918771593,-45.82858046885132,11.66002393082994,1.828235243598644,-92.48639427075102,8.221903651267565,1.5250222374731486,-69.3815921032445,2.373192447704528,1.1272521644771623,-55.29979270698588
2003-02-03,10.01653553276132,1.6757692513727576,-45.745515801628024,11.829645833443458,1.8445256588484769,-92.43374142626783,8.331464956868937,1.5336597538930161,-69.20874320552325,2.5477546454751887,1.1372752503544428,-54.9516010454772
2003-03-03,9.768331462460573,1.6529667479627788,-45.6551415898175,11.354793731730972,1.7973827323363216,-92.3683974588861,7.783182859439594,1.4895283412644866,-68.9961657041437,2.0447729415132154,1.1084249065593021,-54.525739895359216
2003-04-01,9.93933030927,1.668166335096519,-45.560773435586185,12.179341043538118,1.8780182290920413,-92.29728343341776,8.554197826095688,1.5510388556168133,-68.76721591898236,2.9086875535758194,1.1582175964430184,-54.069967144960685
2003-05-01,10.279382921334914,1.6981429790042863,-45.46468146687971,13.390825181371014,2.0026835743583975,-92.22452688412083,9.717246116339393,1.6485780679617237,-68.53552480221732,4.166927450762516,1.2351437513634531,-53.61175644722468
2003-06-02,10.874712724703741,1.7584165543547898,-45.37198204313412,15.404984130380114,2.2398900674403515,-92.16230785831995,11.703785131311713,1.8376538584534818,-68.3394016810068,6.2545044150081965,1.3786504713876333,-53.226239362434114
2003-07-01,10.38423048952617,1.70760838536952,-45.2811235914887,14.134533351558492,2.083748213493987,-92.10667284209471,10.383572068539193,1.7075490551243873,-68.16558039337491,4.9587354048758625,1.28649497357532,-52.88634763251452
2003-08-01,11.468519142418511,1.8086476158269982,-45.18850311656964,17.62132470476785,2.5121779946918577,-92.05100896454562,13.866327255587324,2.0545443947865536,-67.99311276160059,8.561520993639732,1.5517042784345363,-52.741605485197596
2003-09-02,11.073401785865771,1.7768926632623583,-45.09508190097484,16.671990433965256,2.3974105951086284,-91.99695815589315,13.01093363651825,1.9700802016589642,-67.94329528106981,7.7869999827572824,1.4937011638052298,-52.74360808893329
2003-10-01,12.018749795128352,1.8622535709376342,-45.00448638874045,19.725720539719067,2.813574347019316,-91.95065478389593,15.991035113668376,2.3018249712978642,-67.74420688895346,10.829051180214757,1.74851958116522,-52.70561779755363
2003-11-03,12.605772698099276,1.9215751619315147,-44.90786646803798,21.62346091058925,3.117703394177406,-91.89757769721912,17.74484773697358,2.529653804688318,-67.47088776335079,12.609049889268128,1.9219100433157363,-52.654365724188466
2003-12-01,13.149634516487996,1.9845271502288993,-44.81439551945752,23.41696306767984,3.450294465732562,-91.85250691491123,19.60790014310118,2.8081669916802667,-67.4230584135913,14.556857603304923,2.1397251452043897,-52.65503767444682
2004-01-02,13.396869874238515,2.0050024283574954,-44.7173100952284,24.447219013744544,3.633878812013551,-91.80533092966668,20.753531103324704,2.9764621945072887,-67.41411352612879,15.808104854904142,2.280911557099301,-52.66563582614785
2004-02-02,13.068221572259919,1.9773233474557586,-44.61734280642887,23.62411541370879,3.4934781077346075,-91.75734837890971,19.882174511765825,2.85307111464242,-67.25664707854546,14.949189203713415,2.1869752674516616,-52.63962492913918
2004-03-01,13.90625827263992,2.0662256885471093,-44.51474149666681,26.24463197072982,4.019822553876611,-91.70910322667213,22.45873142373475,3.27545223814345,-67.09864589973758,17.557743545403028,2.513843490005968,-52.61400177577811
2004-04-01,13.580981983811618,2.023155773070682,-44.40784580256146,25.524900297089516,3.846349527912865,-91.65853829705418,21.69682724057587,3.1281133732099873,-66.93339840822705,16.815707193030665,2.4052749564119766,-52.58769962366927
2004-05-03,13.085058468830352,1.9707985524411438,-44.29332093404319,24.165949413579334,3.5753453815950063,-91.60059242132806,20.28773590808559,2.9000134257605605,-66.7444698822517,15.420828599026473,2.232527491963126,-52.55823167862943
2004-06-01,13.766165875328525,2.0505698202458094,-44.16967072828152,26.37969716094566,4.048448172857786,-91.5325288988774,22.4424149654299,3.271980915426215,-66.5231514906069,17.604694647231824,2.5198541116582764,-52.52450423763027
2004-07-01,14.40435637546329,2.113756912903059,-44.044942004639054,28.569561062979755,4.5323893256799765,-91.4680277319542,24.498137447429315,3.6382008220073496,-66.20983899891124,19.656153777851422,2.8017679835357794,-52.471009119510526
2004-08-02,14.216873595213917,2.0931313182756757,-43.91603330352927,28.21741015378324,4.448768284787596,-91.40217253977619,24.363131241540703,3.6129525014572956,-66.333586448919,19.669652516725854,2.804563278757911,-52.51546928406703
2004-09-01,15.07097794954652,2.198735814471535,-43.77246212172917,31.03236948711262,5.203008519234344,-91.31784949428983,27.08548251217079,4.204992429979089,-66.05081009162544,22.400320928619877,3.2639636829465277,-52.47299823431377
2004-10-01,14.457581431611278,2.1203141948290027,-43.61799196844173,29.45281561918326,4.755739090402901,-91.22052973829929,25.423032396262112,3.8261572442660547,-65.724214741124,20.752071223844535,2.973282840522532,-52.425469127051926
2004-11-01,15.10641891717272,2.2047243831295846,-43.463247089803524,31.45652696116576,5.331689015681878,-91.13020695097187,27.34104304102056,4.269467960267492,-65.42087527740811,22.680038875899932,3.317651936848734,-52.382719964495635
2004-12-01,15.578629170554487,2.2514257210848494,-43.30419704220928,33.143337022016375,5.800922589008816,-91.03998089322197,28.946244722135262,4.628016016056332,-65.1176439394608,24.293601059089166,3.59998763922612,-52.34126737482717
2005-01-03,15.17413631003232,2.204536586826993,-43.148760008629885,32.14748755680292,5.5052778662076625,-90.96292412390834,27.896895411246238,4.3778961356331,-64.8585002167185,23.258038772367488,3.40719489263227,-52.30681404274744
2005-02-01,14.727752343354483,2.1601521692073953,-42.98496741675459,30.928952822920365,5.181288294287793,-90.88070020844805,26.617574321837832,4.10495277219806,-64.58180466741959,21.984953932964974,3.1947202806166612,-52.270976436376905
2005-03-01,15.906167061949589,2.2989970148158188,-42.80294112013654,34.69047710771191,6.330294405677375,-90.7773664845541,30.28240184121832,4.995017970657007,-64.23381563189008,25.64928884490686,3.8895586092725707,-52.2272384202091
2005-04-01,15.2019693853288,2.2058773213398397,-42.67216844111152,32.79981925966465,5.691825405893891,-90.66640593946981,28.328470607480433,4.474196768992451,-63.85982464461524,23.71300837111275,3.4874048680576615,-52.181811670647974
2005-05-02,15.750610051117834,2.2712013168466108,-42.54305628549633,34.69330971289847,6.2978285506278535,-90.53039886437004,30.121135296362887,4.926503851061025,-63.40096527347821,25.510250175164305,3.841765690376897,-52.12819150418391
2005-06-01,15.817667910597667,2.279886619167599,-42.40163586875042,35.13337034932255,6.450900707954241,-90.36515465409379,30.456221153427748,5.018239918950003,-62.842798825550176,25.854116368546226,3.915134731213466,-52.06591439958908
2005-07-01,15.293830141655912,2.2164648656102917,-42.26414746501565,33.780990945187014,5.997884926598605,-90.22590911710574,29.03156008579889,4.645979210239629,-62.37188222518463,24.44123036166492,3.6265479315365288,-52.01572553197881
2005-08-01,15.826993693010532,2.2908770029011416,-42.11150001360365,35.63961789319527,6.669768595254167,-90.05162387545214,30.783874183978234,5.138326097449962,-61.78172934636843,26.19721202085183,4.010923820856828,-51.95566080828482
2005-09-01,13.766434572204792,2.0436656275962464,-41.96102459649607,29.316659296190885,4.721528737185635,-89.89924382265933,25.171752032228955,3.7749807057613256,-60.84000453181076,20.785468628393197,2.9789152336487086,-51.844607181518285
2005-10-03,14.210292636492152,2.0930717332945106,-41.797872018642046,30.61369773205459,5.065403989524599,-89.73049225840609,25.425941846082324,3.828510776107523,-59.76004907187231,20.4168646651602,2.921123631590619,-51.725642345913045
2005-11-01,15.689125938215415,2.2737040369948263,-41.62668809380452,35.2544619404919,6.532095635102391,-89.55609500100677,28.228409752716964,4.4755356592664395,-59.772846362905305,22.333779264407436,3.2538589652289462,-51.754206816332186
2005-12-01,15.826286148678214,2.2812817952417785,-41.440324442903375,35.92311976106921,6.731243516880481,-89.35183119750705,29.001099388194863,4.64099083429581,-59.69590619092602,23.21848775849316,3.39644922418418,-51.77558108740013
2006-01-03,15.210824183938342,2.2170285903712434,-41.256119137181265,34.20229667729645,6.179510066777522,-89.17391894292456,27.22794456220125,4.243146714072607,-59.11685070562467,21.456175361436898,3.104897952004472,-51.72462225108482
2006-02-01,13.779537450801849,2.0457155436371535,-41.05631273567043,29.800414798674225,4.84936815782788,-88.96975885547592,23.296044455088843,3.412969049291207,-58.4523657391777,17.618000823612864,2.51275474308454,-51.66888346962111
2006-03-01,13.905594176649117,2.0584779676456035,-40.846499166163916,30.188098566943587,4.946712373954024,-88.75691294630839,23.423113286808437,3.433674262217038,-57.759610810538085,17.517316231108985,2.497622764660863,-51.61366757803263
2006-04-03,14.613466509782885,2.1381746122202463,-40.61855731883397,32.55372660389966,5.62033224465172,-88.51183004553758,24.11208559138448,3.5649596351082575,-56.96193333532459,17.390781480972407,2.481290747308286,-51.553467336139
2006-05-01,13.692375726692479,2.042487924622763,-40.37517014043601,30.03883794285187,4.932959984680889,-88.24468752751484,21.522977036458578,3.113300976099572,-56.092457869560164,14.795009399670276,2.166696391746835,-51.49163159660842
2006-06-01,14.339110057634741,2.1071599635257456,-40.10888904305069,32.175347862214295,5.507673997131963,-87.93247077968638,22.115801896087383,3.2008223338374537,-55.076278175489726,14.639737394973551,2.1412737443373713,-51.423915028688704
2006-07-03,13.854478654372809,2.053029928967422,-39.807383460598246,30.81707318647158,5.117809544057193,-87.52501381599313,19.463759617904902,2.7735950245012706,-53.750117757791195,11.308818880113943,1.7932580565093208,-52.60514785221749
2006-08-01,14.990490716184867,2.181909371151508,-39.471945442458335,34.51396627413232,6.244913626506185,-87.01661296964762,22.311719476645838,3.235078302821018,-52.095412748858074,13.845790661662061,2.0524969764001306,-52.58204057040612
2006-09-01,14.955301658507498,2.1782637705188272,-39.07686370704167,34.701373857329784,6.310725527605922,-86.52957397504406,22.377956684855548,3.2476513401125477,-49.616227527651105,13.940560320616157,2.063305551858239,-52.552329232453765
2006-10-02,15.164474315903856,2.2115687123854535,-38.66866296931224,35.57488023747418,6.651662039267865,-86.2409155645741,23.13656211123078,3.400559898581142,-48.188738733464675,14.727625741151535,2.1603281103764096,-52.52696871759903
2006-11-01,14.581851487589425,2.1352917988165347,-38.22890930353704,34.17272128129042,6.1350157068891145,-85.93388880147785,21.661219386522447,3.124561554347398,-47.271868641314796,13.268145046790536,1.9907181156995724,-52.50253852588369
2006-12-01,14.334750859411619,2.1069430767044364,-37.76288384451097,33.62399278949023,5.954953385381291,-85.62579210579754,21.033804246143053,3.019816773094623,-46.34885122986764,12.659299301723003,1.9269552368060652,-52.48029977794118
2007-01-03,14.87797775361004,2.1711067157006143,-37.265268642971485,35.478293044752974,6.591022199783748,-85.31291983620368,22.81396937295816,3.3292151634827105,-45.531390673503246,14.497813707037526,2.1273832845188583,-52.45973794349646
2007-02-01,15.638089246774095,2.2600874071912926,-36.70594891274022,38.05149782659226,7.553382267078251,-84.94566651056803,25.2692200474666,3.7986891164128593,-45.513365918350644,16.992133831381114,2.4304129908351495,-52.43784962823177
2007-03-01,16.381153373551285,2.3496034233349485,-36.08985516066143,40.610670694794315,8.63429298836687,-84.54336876966755,27.69361121905375,4.323386126385252,-45.4956012489227,19.438560737236635,2.7691869698736444,-52.41626697952542
2007-04-02,16.40177378407201,2.3630155910820627,-35.50730720726273,40.9525165427968,8.852797456868473,-84.04315938082766,27.89779527298541,4.397960602169153,-45.47259806250518,19.648639174461813,2.8150561387755895,-52.38684759558909
2007-05-01,16.90859734133377,2.4171151203248717,-34.968833938519225,42.78110389289041,9.68369572291891,-83.46868516027843,29.46037815149648,4.7558209395304525,-45.44029405500589,21.180991195524886,3.0419823255770293,-52.34168814264895
2007-06-01,17.376066384104703,2.4791231339833364,-34.38915847030681,44.49473537332415,10.60206142220105,-83.0216799954975,30.839815402697134,5.124585536753797,-45.40274245261059,22.507266578389036,3.268624476128062,-52.287577496862056
2007-07-02,16.73796167826371,2.4057767318030407,-33.75110393789236,42.61732362644551,9.66307770036207,-82.64375817830351,29.177649199537413,4.711485704063378,-45.408992605120666,20.973285783709656,3.02336999983632,-52.30805188136285
2007-08-01,17.369434746488324,2.4783408440802326,-33.030957076397016,44.88570568406429,10.822377695847768,-82.22664753720142,31.59416473575536,5.337200010282023,-45.41709529722948,23.540630852497397,3.45637482801575,-52.33321029305548
2007-09-04,17.534686257426337,2.501043257132398,-32.197765890957555,45.59373060407614,11.237249187892953,-81.73922911574599,32.20970316099327,5.519060686806503,-45.40006832469555,24.165256590945212,3.576116279297416,-52.311869960674294
2007-10-01,17.38713079492335,2.4910113945349415,-31.263138361344613,45.375250960403804,11.16666065654556,-81.22531797688218,31.73994251056082,5.4081734123757474,-45.36751397719322,23.62861011077625,3.4896961868288825,-52.26303964427067
2007-11-01,18.06577550334836,2.5736599601634125,-30.21909833406512,47.70058994938736,12.545371871505665,-80.70762616562448,34.21073876317804,6.145821560551891,-45.37776669509809,26.251914535187005,4.003242694303379,-52.29255206681492
2007-12-03,18.232627505916387,2.5963360741790016,-29.320856372111116,48.446611820037276,13.034995050171256,-80.1722564464335,34.273546527458784,6.164317582620612,-46.41199900481192,26.051566728825758,3.9590298029750834,-52.17155733898966
2008-01-02,18.592108074199075,2.648994762320773,-28.544278146629377,49.78544834621297,13.996095666156158,-79.40735762919553,34.43832833154437,6.227021338334423,-71.94768882169475,26.06710282758741,3.966338738238663,-70.07901059275672
2008-02-01,19.526449205457713,2.7851949819508515,-27.583471475815514,52.99410147844008,16.50271469985763,-78.45313159756003,37.35611346793429,7.276232228342806,-75.36527192406237,29.015920507498862,4.649765075910508,-75.36527192406237
2008-03-03,19.152157080747653,2.72770614792196,-26.229248390198066,51.724483325116644,15.436232885956944,-76.7654322595695,36.10153808517943,6.796469206493664,-76.7654322595695,27.843041045890583,4.360330173973088,-76.7654322595695
2008-04-01,18.359777607332113,2.623123531865588,-25.480519537250068,49.280393816590895,13.661112534519484,-74.37391325600996,33.69173366964313,5.998853645889837,-74.37391325600996,25.500091053001047,3.8576672745968774,-74.37391325600996
2008-05-01,18.473912244016436,2.6288644800601917,-25.480519537250068,49.6350094205656,13.84608441026203,-71.8259349138324,34.19022303311976,6.131284872161633,-71.8259349138324,26.075328500554086,3.9612617235271803,-71.8259349138324
2008-06-02,19.41152633294909,2.7656481970635025,-25.48051953725008,52.82610297454502,16.327664513748807,-69.67272191426524,37.13495080689453,7.1799368296075485,-69.67272191426524,29.05853507960872,4.654759414370702,-69.67272191426524
2008-07-01,19.196305804563046,2.745024157019578,-25.480519537250057,52.30890231015002,15.979932544060874,-67.24425261527675,37.453733001172616,7.34002588406748,-67.24425261527675,29.49616722203704,4.789029799135669,-67.24425261527675
2008-08-01,19.576728368917603,2.7905335759108976,-25.480519537250068,53.801156875891486,17.164863546831707,-63.72060270230313,39.71322453856864,8.236329563301902,-63.72060270230313,31.924391764178715,5.431898028799732,-63.72060270230313
2008-09-02,20.36500899503934,2.926904279573262,-25.480519537250036,56.59280209555961,19.928174244526698,-63.720602702303154,42.43669647040169,9.579451734574011,-63.720602702303154,34.63772166788439,6.325108970759418,-63.720602702303154
2008-10-01,20.15881274160455,2.879642250583335,-25.480519537250068,56.21884700885693,19.415190762796204,-63.720602702303154,42.12320318462534,9.357978770282136,-63.720602702303154,34.36093823527489,6.191613849234737,-63.720602702303154
2008-11-03,18.16150950530982,2.5878678732510445,-24.266626592476946,49.69727028573752,13.926721270803576,-59.32798445076024,35.20132759387325,6.4849770936618665,-59.32798445076024,27.139926959383043,4.20207414582316,-59.32798445076024
2008-12-01,17.8989754766329,2.5617245527495442,-15.066674263147995,48.70014705676094,13.293074621539473,-43.78431789691605,34.848885144234465,6.395931298368702,-45.132724224258695,26.90011250793789,4.167722115762775,-52.02968676413915
2009-01-02,15.907215304081538,2.2928544356622402,-22.191604265862075,41.82819762482358,9.22878332967253,-57.99054887025817,32.365852467963464,5.5703618512069175,-45.03457140033894,26.24935767836658,4.005114564657091,-51.93314626871373
2009-02-02,17.052756226512923,2.437820383084694,-22.18117502336485,45.05189231018938,10.931276312032574,-57.98650719929348,33.2458383279977,5.838304543463142,-44.96195399119725,25.84193718710457,3.9168910420187855,-51.86268387954232
2009-03-02,17.487880158797854,2.4928555207482503,-22.169696564412924,46.266819214155284,11.620227356208886,-57.981096075222325,33.30274545977835,5.845204242322289,-44.86628327777304,25.33657830301562,3.8057409230937287,-51.77107544395078
2009-04-01,17.923753445678216,2.552560358909747,-22.156419225608424,47.09012319894646,12.137128954572201,-57.97249662890203,34.02656042421948,6.079263915566972,-44.71778744864838,26.04086937261327,3.9546324511476207,-51.631571834397974
